Label,Pixels
n02098286-West_Highland_white_terrier,[  2   2   2 ...  85 102 111]
n02098286-West_Highland_white_terrier,[35 35 35 ... 58 53 46]
n02098286-West_Highland_white_terrier,[147 112 123 ...  46  54  65]
n02098286-West_Highland_white_terrier,[118 117 124 ...  56  56  56]
n02098286-West_Highland_white_terrier,[8 9 9 ... 8 8 9]
n02098286-West_Highland_white_terrier,[87 88 88 ... 87 94 90]
n02098286-West_Highland_white_terrier,[78 83 89 ... 63 70 73]
n02098286-West_Highland_white_terrier,[113 120 124 ...  41  41  44]
n02098286-West_Highland_white_terrier,[ 94  97  97 ... 132 128 127]
n02098286-West_Highland_white_terrier,[123 120 120 ...  55  59  63]
n02098286-West_Highland_white_terrier,[56 54 47 ... 40 39 39]
n02098286-West_Highland_white_terrier,[20 21 21 ... 55 54 65]
n02098286-West_Highland_white_terrier,[38 38 39 ... 99 95 92]
n02098286-West_Highland_white_terrier,[164 166 169 ... 180 175 170]
n02098286-West_Highland_white_terrier,[67 52 40 ... 17 20 33]
n02098286-West_Highland_white_terrier,[215 214 214 ... 162 167 169]
n02098286-West_Highland_white_terrier,[43 43 43 ... 20 20 20]
n02098286-West_Highland_white_terrier,[126 126 129 ...  18  47  27]
n02098286-West_Highland_white_terrier,[107  74  99 ...  54  55  59]
n02098286-West_Highland_white_terrier,[19 21 23 ... 19 21 25]
n02098286-West_Highland_white_terrier,[147 147 147 ... 118 128 124]
n02098286-West_Highland_white_terrier,[ 77  77  77 ... 148 148 148]
n02098286-West_Highland_white_terrier,[58 54 50 ... 24 21 15]
n02098286-West_Highland_white_terrier,[215 225 229 ... 221 201 158]
n02098286-West_Highland_white_terrier,[168 138 114 ...  62  61  60]
n02098286-West_Highland_white_terrier,[21 40 48 ... 13 13 17]
n02098286-West_Highland_white_terrier,[225 172 191 ...  60  70  54]
n02098286-West_Highland_white_terrier,[ 88 105 116 ...  56  56  65]
n02098286-West_Highland_white_terrier,[ 27  12  26 ... 117 105 109]
n02098286-West_Highland_white_terrier,[53 53 54 ... 37 38 40]
n02098286-West_Highland_white_terrier,[114 114 115 ... 255 255 255]
n02098286-West_Highland_white_terrier,[29 30 30 ... 36 35 35]
n02098286-West_Highland_white_terrier,[ 97 100 101 ... 133 130 128]
n02098286-West_Highland_white_terrier,[  5   5   5 ... 151 144 140]
n02098286-West_Highland_white_terrier,[44 45 50 ... 21 28 33]
n02098286-West_Highland_white_terrier,[  8   8   8 ... 178 178 178]
n02098286-West_Highland_white_terrier,[20 11  6 ... 46 50 59]
n02098286-West_Highland_white_terrier,[100 104  92 ...  92  88  87]
n02098286-West_Highland_white_terrier,[ 74  75  76 ... 198 199 199]
n02098286-West_Highland_white_terrier,[  4  16  12 ... 127 139 138]
n02098286-West_Highland_white_terrier,[164 164 165 ...  92 116  92]
n02098286-West_Highland_white_terrier,[63 63 62 ...  5  6  7]
n02098286-West_Highland_white_terrier,[103 103 104 ... 137 138 178]
n02098286-West_Highland_white_terrier,[89 83 87 ... 59 79 74]
n02098286-West_Highland_white_terrier,[  5   5   7 ... 110 112 124]
n02098286-West_Highland_white_terrier,[47 48 50 ... 81 76 72]
n02098286-West_Highland_white_terrier,[ 39  33  91 ... 146 143 141]
n02098286-West_Highland_white_terrier,[76 84 70 ... 30 36 22]
n02098286-West_Highland_white_terrier,[42 42 42 ... 42 39 38]
n02098286-West_Highland_white_terrier,[100 101 103 ...  64  84  97]
n02098286-West_Highland_white_terrier,[132 133 135 ... 116 112 106]
n02098286-West_Highland_white_terrier,[49 49 49 ... 66 67 63]
n02098286-West_Highland_white_terrier,[ 52  50  46 ... 141 150 148]
n02098286-West_Highland_white_terrier,[168 168 168 ... 110 108 107]
n02098286-West_Highland_white_terrier,[29 33 39 ... 13 13 12]
n02098286-West_Highland_white_terrier,[ 69  67  64 ... 166 202 128]
n02098286-West_Highland_white_terrier,[ 88  86  85 ... 111 107  88]
n02098286-West_Highland_white_terrier,[10  8  7 ... 77 80 84]
n02098286-West_Highland_white_terrier,[56 52 48 ... 73 68 61]
n02098286-West_Highland_white_terrier,[166 168 168 ...  30  30  30]
n02098286-West_Highland_white_terrier,[182 182 182 ...  63  62  61]
n02098286-West_Highland_white_terrier,[109  98 107 ...  46  53  62]
n02098286-West_Highland_white_terrier,[160 159 157 ... 156 155 154]
n02098286-West_Highland_white_terrier,[62 63 64 ... 58 61 62]
n02098286-West_Highland_white_terrier,[16 15 15 ... 87 86 86]
n02098286-West_Highland_white_terrier,[ 39  39  39 ...  96 102 103]
n02098286-West_Highland_white_terrier,[106 106 105 ...  40  41  38]
n02098286-West_Highland_white_terrier,[ 88  98 115 ...   8   8   8]
n02098286-West_Highland_white_terrier,[121 115 147 ...  92  89  89]
n02098286-West_Highland_white_terrier,[123 124 125 ... 158 163 165]
n02098286-West_Highland_white_terrier,[55 77 80 ... 33 39  5]
n02098286-West_Highland_white_terrier,[ 67  67  67 ... 134 134 134]
n02098286-West_Highland_white_terrier,[ 27  28  22 ... 101  65  88]
n02098286-West_Highland_white_terrier,[66 61 70 ... 16 16 10]
n02098286-West_Highland_white_terrier,[ 2  2  2 ... 39 30 22]
n02098286-West_Highland_white_terrier,[ 65  89  73 ... 158 158 158]
n02098286-West_Highland_white_terrier,[  9   9   8 ... 123 102  79]
n02098286-West_Highland_white_terrier,[39 38 38 ... 71 72 78]
n02098286-West_Highland_white_terrier,[76 79 77 ... 31 32 31]
n02098286-West_Highland_white_terrier,[ 28 139 195 ...  75  78  75]
n02098286-West_Highland_white_terrier,[77 71 64 ... 59 80 59]
n02098286-West_Highland_white_terrier,[77 77 79 ... 52 52 53]
n02098286-West_Highland_white_terrier,[43 38 51 ... 11 11 11]
n02098286-West_Highland_white_terrier,[205 214 209 ...  34  42  36]
n02098286-West_Highland_white_terrier,[26 21 51 ... 78 78 78]
n02098286-West_Highland_white_terrier,[ 9  9  9 ... 33 32 31]
n02098286-West_Highland_white_terrier,[147 147 147 ...  11  11  11]
n02098286-West_Highland_white_terrier,[ 4  6 11 ... 44 56 65]
n02098286-West_Highland_white_terrier,[20 17 15 ...  6  8  9]
n02098286-West_Highland_white_terrier,[113 114 115 ...  72  73  74]
n02098286-West_Highland_white_terrier,[ 3  2  2 ... 56 50 46]
n02098286-West_Highland_white_terrier,[66 87 32 ... 69 45 38]
n02098286-West_Highland_white_terrier,[88 86 85 ... 87 85 83]
n02098286-West_Highland_white_terrier,[ 54  63  67 ... 164 160 156]
n02098286-West_Highland_white_terrier,[9 9 8 ... 2 2 1]
n02098286-West_Highland_white_terrier,[37 38 39 ... 53 52 51]
n02098286-West_Highland_white_terrier,[107 100 109 ...  23  18  17]
n02098286-West_Highland_white_terrier,[131 131 132 ...  55  55  54]
n02098286-West_Highland_white_terrier,[ 32  33  34 ... 130 127 125]
n02098286-West_Highland_white_terrier,[  9   8   8 ...  90  92 106]
n02098286-West_Highland_white_terrier,[ 81  94  92 ... 101 101  60]
n02105855-Shetland_sheepdog,[255 255 255 ...  97 129  99]
n02105855-Shetland_sheepdog,[ 2  2  2 ... 96 93 97]
n02105855-Shetland_sheepdog,[212 210 210 ... 202 206 208]
n02105855-Shetland_sheepdog,[13 12 12 ... 48 37 27]
n02105855-Shetland_sheepdog,[118 113 116 ... 110 115 117]
n02105855-Shetland_sheepdog,[ 44  29  30 ... 136  87  46]
n02105855-Shetland_sheepdog,[54 56 54 ... 36 32 29]
n02105855-Shetland_sheepdog,[16 12 16 ... 69 69 74]
n02105855-Shetland_sheepdog,[152 152 152 ...  92 101  92]
n02105855-Shetland_sheepdog,[103  99  97 ...  39  83  41]
n02105855-Shetland_sheepdog,[100 100 101 ... 237 231 237]
n02105855-Shetland_sheepdog,[ 45  49  53 ... 113 116 129]
n02105855-Shetland_sheepdog,[255 254 254 ... 255 255 255]
n02105855-Shetland_sheepdog,[43 45 47 ... 79 86 82]
n02105855-Shetland_sheepdog,[ 81  80  76 ... 216 220 217]
n02105855-Shetland_sheepdog,[131 121 102 ... 179 189 177]
n02105855-Shetland_sheepdog,[ 98 100 105 ...  46  29  19]
n02105855-Shetland_sheepdog,[ 10  10   9 ... 152 143 146]
n02105855-Shetland_sheepdog,[ 34  34  34 ... 144 140 136]
n02105855-Shetland_sheepdog,[180 177 179 ... 205 209 211]
n02105855-Shetland_sheepdog,[ 96 100  97 ...  47  45  61]
n02105855-Shetland_sheepdog,[33 71 63 ... 49 51 52]
n02105855-Shetland_sheepdog,[130 148 186 ... 180 158 143]
n02105855-Shetland_sheepdog,[55 55 51 ... 16 16 19]
n02105855-Shetland_sheepdog,[55 54 54 ... 32 31 31]
n02105855-Shetland_sheepdog,[ 67 104  98 ...  66  58  51]
n02105855-Shetland_sheepdog,[134 139 134 ... 212 212 211]
n02105855-Shetland_sheepdog,[ 29  30  25 ... 104 103 118]
n02105855-Shetland_sheepdog,[219 219 219 ... 160 158 152]
n02105855-Shetland_sheepdog,[130 131 132 ...  44  39  45]
n02105855-Shetland_sheepdog,[11  8  5 ... 35 35 35]
n02105855-Shetland_sheepdog,[52 57 59 ... 44 38 50]
n02105855-Shetland_sheepdog,[159 146 141 ... 182 183 181]
n02105855-Shetland_sheepdog,[ 9 10 20 ... 36 25 54]
n02105855-Shetland_sheepdog,[ 63  66  66 ... 109 108 106]
n02105855-Shetland_sheepdog,[69 69 69 ... 76 75 80]
n02105855-Shetland_sheepdog,[227 183 192 ... 255 252 255]
n02105855-Shetland_sheepdog,[ 21  21  21 ... 195 164 166]
n02105855-Shetland_sheepdog,[113 114 115 ... 120 150 145]
n02105855-Shetland_sheepdog,[200 208 181 ...  48  34  31]
n02105855-Shetland_sheepdog,[176 175 175 ... 175 176 186]
n02105855-Shetland_sheepdog,[26 26 26 ... 74 78 81]
n02105855-Shetland_sheepdog,[171 172 175 ...  15  23  24]
n02105855-Shetland_sheepdog,[106  95  99 ...  28  11  13]
n02105855-Shetland_sheepdog,[207 204 203 ... 174 174 174]
n02105855-Shetland_sheepdog,[ 78  84  82 ... 137 140 140]
n02105855-Shetland_sheepdog,[ 18  18  19 ... 208 206 203]
n02105855-Shetland_sheepdog,[ 80  71  61 ... 230 229 226]
n02105855-Shetland_sheepdog,[118 117 125 ...  19  28  27]
n02105855-Shetland_sheepdog,[34 32 27 ... 48 38 38]
n02105855-Shetland_sheepdog,[254 255 254 ... 255 255 255]
n02105855-Shetland_sheepdog,[254 254 255 ... 255 255 255]
n02105855-Shetland_sheepdog,[126 100  87 ...  93 117 116]
n02105855-Shetland_sheepdog,[29 34 52 ... 23 31 42]
n02105855-Shetland_sheepdog,[185 185 185 ... 183 175 170]
n02105855-Shetland_sheepdog,[46 47 49 ... 67 68 64]
n02105855-Shetland_sheepdog,[ 0  0  0 ... 13 14 15]
n02105855-Shetland_sheepdog,[ 15  13  11 ... 185 195 199]
n02105855-Shetland_sheepdog,[136 136 137 ...  80  93  89]
n02105855-Shetland_sheepdog,[231 231 231 ...  36  38  16]
n02105855-Shetland_sheepdog,[114 114 101 ... 139 141 129]
n02105855-Shetland_sheepdog,[53 62 56 ... 11 11 13]
n02105855-Shetland_sheepdog,[136 140 133 ...  79  70  70]
n02105855-Shetland_sheepdog,[ 45  43  40 ... 181 165 107]
n02105855-Shetland_sheepdog,[254 251 255 ... 255 255 255]
n02105855-Shetland_sheepdog,[ 99 105  88 ...  33  43  32]
n02105855-Shetland_sheepdog,[229 228 240 ... 180 178 180]
n02105855-Shetland_sheepdog,[235 247 250 ... 195 184 175]
n02105855-Shetland_sheepdog,[240 241 242 ...  40  50  50]
n02105855-Shetland_sheepdog,[41 41 41 ... 41 41 41]
n02105855-Shetland_sheepdog,[137 136 136 ...  84  57  78]
n02105855-Shetland_sheepdog,[233 234 235 ... 137 125 121]
n02105855-Shetland_sheepdog,[ 98  90 100 ...  19  20  21]
n02105855-Shetland_sheepdog,[153 154 150 ...  60  60  62]
n02105855-Shetland_sheepdog,[57 54 60 ... 51 44 60]
n02105855-Shetland_sheepdog,[ 30  28  26 ... 197 197 196]
n02105855-Shetland_sheepdog,[212 211 211 ... 212 212 212]
n02105855-Shetland_sheepdog,[181 183 188 ...  44 119 134]
n02105855-Shetland_sheepdog,[111 149 154 ...  79  78  77]
n02105855-Shetland_sheepdog,[255 252 255 ... 255 255 255]
n02105855-Shetland_sheepdog,[181 179 177 ...   3   2   3]
n02105855-Shetland_sheepdog,[165 141  99 ...  80  81 196]
n02105855-Shetland_sheepdog,[ 99 100 101 ... 209 209 209]
n02105855-Shetland_sheepdog,[55 55 56 ... 34 34 34]
n02105855-Shetland_sheepdog,[111 112 113 ... 101 103 102]
n02105855-Shetland_sheepdog,[31 34 34 ... 30 29 29]
n02105855-Shetland_sheepdog,[253 255 254 ... 255 255 255]
n02105855-Shetland_sheepdog,[123 121 125 ... 213 213 214]
n02105855-Shetland_sheepdog,[121 120 121 ... 255 255 255]
n02105855-Shetland_sheepdog,[103 113 100 ...  33  63  64]
n02105855-Shetland_sheepdog,[125 125 126 ... 173 161 155]
n02105855-Shetland_sheepdog,[16 11 21 ... 94 54 95]
n02105855-Shetland_sheepdog,[22 22 22 ... 71 78 83]
n02105855-Shetland_sheepdog,[ 95  96  96 ... 163 164 156]
n02105855-Shetland_sheepdog,[46 72 83 ... 19 57 64]
n02105855-Shetland_sheepdog,[249 249 249 ...  51  49  54]
n02105855-Shetland_sheepdog,[167 167 167 ...  58  59  58]
n02105855-Shetland_sheepdog,[72 76 77 ... 21 14 39]
n02105855-Shetland_sheepdog,[255 253 255 ... 255 255 255]
n02105855-Shetland_sheepdog,[ 50  52  52 ... 130 135 132]
n02105855-Shetland_sheepdog,[28 27 27 ... 95 88 80]
n02105855-Shetland_sheepdog,[ 91  89  86 ... 186 200 176]
n02105855-Shetland_sheepdog,[ 89  71  48 ... 142 161 175]
n02105855-Shetland_sheepdog,[ 31  28  36 ... 109  76  87]
n02105855-Shetland_sheepdog,[ 88  89  90 ...  36  49 173]
n02105855-Shetland_sheepdog,[212 211 209 ... 216 213 213]
n02105855-Shetland_sheepdog,[254 254 253 ... 255 255 255]
n02105855-Shetland_sheepdog,[108  79 109 ...  57  30  70]
n02105855-Shetland_sheepdog,[254 254 254 ... 103  91  72]
n02105855-Shetland_sheepdog,[28 28 25 ... 15 15 14]
n02105855-Shetland_sheepdog,[102  96  90 ... 105 105  93]
n02105855-Shetland_sheepdog,[ 5  8  9 ... 70 69 69]
n02105855-Shetland_sheepdog,[128 141 152 ...  21  19  12]
n02105855-Shetland_sheepdog,[56 44 52 ... 30 54 41]
n02105855-Shetland_sheepdog,[19 21 20 ...  0  0  0]
n02105855-Shetland_sheepdog,[255 255 255 ... 255 255 255]
n02105855-Shetland_sheepdog,[216 212 205 ...  16  52  47]
n02105855-Shetland_sheepdog,[157 158 159 ... 116 111 108]
n02105855-Shetland_sheepdog,[ 18  18  33 ... 170 155 152]
n02105855-Shetland_sheepdog,[114 113 132 ...  66  72  85]
n02105855-Shetland_sheepdog,[138 138 138 ... 140 142 143]
n02105855-Shetland_sheepdog,[185 185 185 ...  72  57  48]
n02105855-Shetland_sheepdog,[239 238 241 ... 106 100  98]
n02105855-Shetland_sheepdog,[ 88  85  87 ... 112  94  95]
n02105855-Shetland_sheepdog,[137 151 162 ...  86  77  93]
n02105855-Shetland_sheepdog,[12 12 11 ...  0  0  0]
n02105855-Shetland_sheepdog,[120 118 119 ... 143 143 146]
n02105855-Shetland_sheepdog,[ 78  62  62 ... 110 109 109]
n02105855-Shetland_sheepdog,[ 91  95  95 ...  82 169 163]
n02105855-Shetland_sheepdog,[78 88 94 ... 50 52 52]
n02105855-Shetland_sheepdog,[ 29  26  35 ... 186 175 182]
n02105855-Shetland_sheepdog,[105 114 111 ...  40  41  31]
n02105855-Shetland_sheepdog,[ 56  35  17 ... 121 118 134]
n02105855-Shetland_sheepdog,[ 89  96 100 ... 142 138 141]
n02105855-Shetland_sheepdog,[58 56 55 ... 66 76 62]
n02105855-Shetland_sheepdog,[246 241 247 ...  12  22  14]
n02105855-Shetland_sheepdog,[77 77 81 ... 12 12 11]
n02105855-Shetland_sheepdog,[0 0 1 ... 0 0 0]
n02105855-Shetland_sheepdog,[62 62 63 ... 41 35  8]
n02105855-Shetland_sheepdog,[159 160 159 ... 205 204 205]
n02105855-Shetland_sheepdog,[164 165 165 ... 172 172 172]
n02105855-Shetland_sheepdog,[254 255 255 ... 255 255 255]
n02105855-Shetland_sheepdog,[168 172 175 ...  54  86 112]
n02105855-Shetland_sheepdog,[189 188 185 ... 179 180 181]
n02105855-Shetland_sheepdog,[105 102 103 ...  50  50  49]
n02105855-Shetland_sheepdog,[78 82 81 ... 93 98 95]
n02105855-Shetland_sheepdog,[239 239 238 ... 207 203 199]
n02105855-Shetland_sheepdog,[ 30  29  28 ... 169 172 173]
n02105855-Shetland_sheepdog,[203 193 177 ...  98 166  98]
n02105855-Shetland_sheepdog,[ 63 138 102 ...  39  40  53]
n02105855-Shetland_sheepdog,[36 37 30 ... 77 72 64]
n02105855-Shetland_sheepdog,[165 188 251 ... 139 108 115]
n02105855-Shetland_sheepdog,[255 255 253 ... 255 255 255]
n02105855-Shetland_sheepdog,[252 252 252 ... 124 120 121]
n02105855-Shetland_sheepdog,[156 157 156 ... 135 126 117]
n02105855-Shetland_sheepdog,[132 129 128 ...  20  22  25]
n02105855-Shetland_sheepdog,[255 255 255 ... 255 255 255]
n02092002-Scottish_deerhound,[39 37 35 ... 93 93 93]
n02092002-Scottish_deerhound,[107  89  27 ...  74  78  80]
n02092002-Scottish_deerhound,[233 233 233 ...  82  86  94]
n02092002-Scottish_deerhound,[131  50  19 ...  98  76  66]
n02092002-Scottish_deerhound,[206 206 206 ...  96 113 108]
n02092002-Scottish_deerhound,[ 52  51  57 ...  90 150 103]
n02092002-Scottish_deerhound,[159 159 159 ...  51  52  53]
n02092002-Scottish_deerhound,[181 181 179 ... 202 200 200]
n02092002-Scottish_deerhound,[195 187 186 ...  96 102 116]
n02092002-Scottish_deerhound,[ 91  84  81 ... 150 145 134]
n02092002-Scottish_deerhound,[192 192 193 ... 137 123 109]
n02092002-Scottish_deerhound,[126 127 130 ... 108 120 103]
n02092002-Scottish_deerhound,[188 192 190 ... 245 244 244]
n02092002-Scottish_deerhound,[ 57  51  48 ... 124 142 112]
n02092002-Scottish_deerhound,[ 15  21  28 ... 173 171 169]
n02092002-Scottish_deerhound,[ 69  91 236 ... 151 157 160]
n02092002-Scottish_deerhound,[248 251 251 ... 235 254 254]
n02092002-Scottish_deerhound,[174 172 172 ... 246 247 248]
n02092002-Scottish_deerhound,[ 75  68  64 ... 124 116 124]
n02092002-Scottish_deerhound,[ 28  27  26 ... 240 242 243]
n02092002-Scottish_deerhound,[190 226 245 ... 147 165 137]
n02092002-Scottish_deerhound,[75 45 35 ... 97 93 90]
n02092002-Scottish_deerhound,[150 150 151 ...  93  89  74]
n02092002-Scottish_deerhound,[ 61  33  18 ... 251 254 253]
n02092002-Scottish_deerhound,[221 221 221 ...  95  95  96]
n02092002-Scottish_deerhound,[163 163 163 ...  90  93 108]
n02092002-Scottish_deerhound,[ 2 10  2 ...  7 20  0]
n02092002-Scottish_deerhound,[ 5 69  4 ... 16 50  6]
n02092002-Scottish_deerhound,[110 108 104 ... 125  87 119]
n02092002-Scottish_deerhound,[ 66  59  53 ... 125 124 124]
n02092002-Scottish_deerhound,[166 170 171 ... 100  94  90]
n02092002-Scottish_deerhound,[174 173 136 ... 253 253 253]
n02092002-Scottish_deerhound,[119 125  95 ...  39  37  36]
n02092002-Scottish_deerhound,[ 0  0  0 ... 51 51 51]
n02092002-Scottish_deerhound,[ 42  47  51 ... 142 144 162]
n02092002-Scottish_deerhound,[2 1 0 ... 4 5 0]
n02092002-Scottish_deerhound,[227 158 183 ... 249 249 253]
n02092002-Scottish_deerhound,[ 51  51  51 ... 137 131 135]
n02092002-Scottish_deerhound,[33 34 35 ... 32 32 32]
n02092002-Scottish_deerhound,[14 19 13 ... 70 79 44]
n02092002-Scottish_deerhound,[ 32  32  33 ... 191 184 170]
n02092002-Scottish_deerhound,[248 248 248 ... 134 137 135]
n02092002-Scottish_deerhound,[61 60 58 ... 75 83 94]
n02092002-Scottish_deerhound,[254 254 254 ...  15  17  18]
n02092002-Scottish_deerhound,[ 22  25  90 ... 166 170 166]
n02092002-Scottish_deerhound,[224 224 224 ...  76  79  65]
n02092002-Scottish_deerhound,[104 104 104 ...  92  93  93]
n02092002-Scottish_deerhound,[209 211 214 ... 233 236 237]
n02092002-Scottish_deerhound,[30 24 21 ... 68 72 66]
n02092002-Scottish_deerhound,[ 98  89  56 ...  82 125 116]
n02092002-Scottish_deerhound,[ 14   8   4 ... 193 183 188]
n02092002-Scottish_deerhound,[187 187 186 ...  57  65  56]
n02092002-Scottish_deerhound,[156 129  94 ... 128 128 128]
n02092002-Scottish_deerhound,[107  82  86 ... 169 184 172]
n02092002-Scottish_deerhound,[170 170 169 ... 151 158 163]
n02092002-Scottish_deerhound,[187 193 206 ... 202 206 207]
n02092002-Scottish_deerhound,[165 165 165 ... 104 106 101]
n02092002-Scottish_deerhound,[122 108 103 ... 139 162 191]
n02092002-Scottish_deerhound,[ 47  46  44 ... 104 101 100]
n02092002-Scottish_deerhound,[195 203 204 ... 141 134 131]
n02092002-Scottish_deerhound,[228 228 228 ... 109 113 109]
n02092002-Scottish_deerhound,[73 72 71 ... 68 68 75]
n02092002-Scottish_deerhound,[183 183 184 ... 128 149 120]
n02092002-Scottish_deerhound,[177 164 172 ... 177 187 190]
n02092002-Scottish_deerhound,[174 173 171 ...  47  46  43]
n02092002-Scottish_deerhound,[2 2 2 ... 1 1 1]
n02092002-Scottish_deerhound,[249 248 247 ... 171 125 178]
n02092002-Scottish_deerhound,[30 24 21 ... 68 72 66]
n02092002-Scottish_deerhound,[168 195 138 ... 231 215 209]
n02092002-Scottish_deerhound,[ 97 124 151 ... 134 136 139]
n02092002-Scottish_deerhound,[138 160 141 ...  40  46  40]
n02092002-Scottish_deerhound,[130  58  53 ...  42  68  82]
n02092002-Scottish_deerhound,[149 157 150 ... 141 107  75]
n02092002-Scottish_deerhound,[231 231 231 ...  82  79  77]
n02092002-Scottish_deerhound,[162 154 151 ...  54  53  54]
n02092002-Scottish_deerhound,[143 131 126 ... 216 187  41]
